,window_start,window_end,rmssd,sdnn,sdsd,nn50,pnn50,mrri,mhr,sessionId,end_timestamp,start_timestamp,hr,hrIbi,rmssd_diff,sdnn_diff,sdsd_diff,nn50_diff,pnn50_diff,mrri_diff,mhr_diff,hr_diff,hrIbi_diff
6,1970-01-01 00:08:16.310,1970-01-01 00:08:29.310,129.07207288952944,100.5325817832209,144.15096253580828,4.0,66.66666666666666,727.0,83.9274779942875,3,509310.0,496310.0,112.2,858.4,61.93341040657555,-16.489923174871095,100.78392436163733,1.0,16.666666666666657,116.33333333333337,-17.188908901424014,-2.049999999999997,119.89999999999998
7,1970-01-01 00:08:30.310,1970-01-01 00:08:35.310,81.0077156819028,94.6493528768158,59.15727625012272,2.0,40.0,666.0,91.73185130752483,3,515310.0,510310.0,112.0,860.0,-48.06435720762664,-5.883228906405108,-84.99368628568556,-2.0,-26.666666666666657,-61.0,7.804373313237335,-0.20000000000000284,1.6000000000000227
8,1970-01-01 00:09:08.310,1970-01-01 00:09:24.310,132.06627124288775,132.860829441939,111.6034647012956,2.0,40.0,688.0,89.60157205778607,3,564310.0,548310.0,105.0,517.0,51.058555560984956,38.21147656512319,52.44618845117287,0.0,0.0,22.0,-2.130279249738763,-7.0,-343.0
9,1970-01-01 00:09:37.310,1970-01-01 00:09:39.310,157.94302770302968,109.84231121627646,196.5756851698602,2.0,66.66666666666666,752.3333333333334,80.97255475318808,3,579310.0,577310.0,102.66666666666667,744.6666666666666,25.876756460141934,-23.018518225662532,84.97222046856461,0.0,26.666666666666657,64.33333333333337,-8.629017304597994,-2.3333333333333286,227.66666666666663
10,1970-01-01 00:10:24.310,1970-01-01 00:10:24.310,,,,0.0,0.0,520.0,115.3846153846154,3,624310.0,624310.0,107.0,704.0,,,,-2.0,-66.66666666666666,-232.33333333333337,34.41206063142732,4.333333333333329,-40.66666666666663
11,1970-01-01 00:10:35.310,1970-01-01 00:10:59.310,105.76073625563193,96.42095207992918,112.32690387139375,3.0,75.0,685.5,88.97223063131278,3,659310.0,635310.0,107.0,953.0,,,,3.0,75.0,165.5,-26.412384753302618,0.0,249.0
12,1970-01-01 00:11:02.310,1970-01-01 00:11:26.638,152.33187453714342,108.11429137722727,171.0545721887219,3.0,60.0,659.2,93.17533564112678,3,686638.0,662310.0,102.42857142857143,773.0,46.571138281511494,11.693339297298095,58.72766831732814,0.0,-15.0,-26.299999999999955,4.203105009813996,-4.571428571428569,-180.0
13,1970-01-01 00:11:31.638,1970-01-01 00:11:31.638,,,,0.0,0.0,734.0,81.74386920980926,3,691638.0,691638.0,107.0,791.0,,,,-3.0,-60.0,74.79999999999995,-11.431466431317517,4.571428571428569,18.0
14,1970-01-01 00:12:23.597,1970-01-01 00:12:26.597,310.0,219.2031021678297,,1.0,50.0,826.0,75.29042872703573,3,746597.0,743597.0,103.5,739.0,,,,1.0,50.0,92.0,-6.45344048277353,-3.5,-52.0
15,1970-01-01 00:13:28.597,1970-01-01 00:13:28.597,,,,0.0,0.0,881.0,68.1044267877412,3,808597.0,808597.0,102.66666666666667,635.3333333333334,,,,-1.0,-50.0,55.0,-7.186001939294528,-0.8333333333333286,-103.66666666666663
16,1970-01-01 00:13:33.597,1970-01-01 00:13:59.597,129.86018122067546,110.9800496871912,137.0921830983323,4.0,57.14285714285714,631.7142857142857,97.42240318164276,3,839597.0,813597.0,106.5,684.0,,,,4.0,57.14285714285714,-249.28571428571433,29.31797639390156,3.8333333333333286,48.66666666666663
17,1970-01-01 00:14:00.597,1970-01-01 00:14:01.597,317.0,224.1528496361356,,1.0,50.0,737.5,85.29561435973353,3,841597.0,840597.0,98.0,900.0,187.13981877932454,113.17279994894442,,-3.0,-7.142857142857139,105.78571428571433,-12.12678882190923,-8.5,216.0
18,1970-01-01 00:14:33.597,1970-01-01 00:14:43.618,61.20457499239743,61.068267810159256,7.071067811865476,2.0,66.66666666666666,580.3333333333334,104.15396005843472,3,883618.0,873597.0,97.57142857142857,654.8571428571429,-255.79542500760257,-163.08458182597636,,1.0,16.666666666666657,-157.16666666666663,18.858345698701186,-0.4285714285714306,-245.1428571428571
19,1970-01-01 00:15:58.440,1970-01-01 00:15:58.440,,,,0.0,0.0,891.0,67.34006734006734,3,958440.0,958440.0,102.0,805.0,,,,-2.0,-66.66666666666666,310.66666666666663,-36.813892718367384,4.428571428571431,150.1428571428571
20,1970-01-01 00:20:07.393,1970-01-01 00:20:07.393,,,,0.0,0.0,700.0,85.71428571428572,3,1207393.0,1207393.0,108.0,784.0,,,,0.0,0.0,-191.0,18.374218374218387,6.0,-21.0
21,1970-01-01 00:21:48.393,1970-01-01 00:21:51.393,33.0,23.33452377915607,,0.0,0.0,612.5,98.03032404690518,3,1311393.0,1308393.0,96.5,801.0,,,,0.0,0.0,-87.5,12.316038332619456,-11.5,17.0
22,1970-01-01 00:22:00.393,1970-01-01 00:22:10.393,191.80882409315797,119.67873662434776,203.21412879732836,8.0,88.88888888888889,657.3333333333334,94.0367400982648,3,1330393.0,1320393.0,96.0,959.0,158.80882409315797,96.34421284519169,,8.0,88.88888888888889,44.83333333333337,-3.993583948640378,-0.5,158.0
23,1970-01-01 00:23:58.636,1970-01-01 00:23:59.636,9.0,6.363961030678928,,0.0,0.0,565.5,106.10751477624542,3,1439636.0,1438636.0,96.0,837.0,-182.80882409315797,-113.31477559366884,,-8.0,-88.88888888888889,-91.83333333333337,12.070774677980623,0.0,-122.0
24,1970-01-01 00:24:01.636,1970-01-01 00:24:28.636,126.92960647540038,92.56349172324909,135.54802786150324,6.0,66.66666666666666,601.3333333333334,101.62390042049996,3,1468636.0,1441636.0,92.5,719.5,117.92960647540038,86.19953069257016,,6.0,66.66666666666666,35.83333333333337,-4.483614355745459,-3.5,-117.5
25,1970-01-01 00:24:38.636,1970-01-01 00:24:57.636,176.95008712440165,129.56263423717576,186.8764297604168,4.0,57.14285714285714,680.8571428571429,90.5847182831795,3,1497636.0,1478636.0,92.0,648.0,50.02048064900127,36.99914251392667,51.32840189891357,-2.0,-9.523809523809518,79.52380952380952,-11.039182137320466,-0.5,-71.5
26,1970-01-01 00:25:00.636,1970-01-01 00:25:28.636,143.29689459300923,99.47417308583726,153.16261199876985,5.0,55.55555555555556,632.8888888888889,96.5272928046966,3,1528636.0,1500636.0,94.0,682.0,-33.65319253139242,-30.088461151338493,-33.713817761646965,1.0,-1.5873015873015817,-47.968253968253975,5.942574521517102,2.0,34.0
27,1970-01-01 00:25:47.636,1970-01-01 00:25:48.636,0.0,0.0,,0.0,0.0,801.0,74.9063670411985,3,1548636.0,1547636.0,99.0,704.5,-143.29689459300923,-99.47417308583726,,-5.0,-55.55555555555556,168.1111111111111,-21.620925763498107,5.0,22.5
28,1970-01-01 00:27:07.636,1970-01-01 00:27:28.636,285.0177187474491,166.7560003009296,300.02423976146406,9.0,81.81818181818183,734.1818181818181,85.52161025336551,3,1648636.0,1627636.0,92.0,607.0,285.0177187474491,166.7560003009296,,9.0,81.81818181818183,-66.81818181818187,10.615243212167016,-7.0,-97.5
29,1970-01-01 00:27:32.636,1970-01-01 00:27:47.636,123.36936410632909,79.05272502155339,164.048773235279,2.0,66.66666666666666,653.3333333333334,92.73940939472276,3,1667636.0,1652636.0,94.16666666666667,719.8333333333334,-161.64835464112002,-87.70327527937621,-135.97546652618507,-7.0,-15.15151515151517,-80.84848484848476,7.217799141357247,2.1666666666666714,112.83333333333337
30,1970-01-01 00:28:11.636,1970-01-01 00:28:11.636,,,,0.0,0.0,566.0,106.0070671378092,3,1691636.0,1691636.0,86.66666666666667,593.0,,,,-2.0,-66.66666666666666,-87.33333333333337,13.267657743086446,-7.5,-126.83333333333337
31,1970-01-01 00:37:04.083,1970-01-01 00:37:28.083,204.14101879719212,126.40064170019954,215.9981352800168,8.0,80.0,675.3,91.71057585801805,3,2248083.0,2224083.0,97.0,601.0,,,,8.0,80.0,109.29999999999995,-14.296491279791155,10.333333333333329,8.0
32,1970-01-01 00:37:32.083,1970-01-01 00:37:41.083,124.93598360760602,90.0629409542756,151.4771709972606,3.0,75.0,878.0,68.86675130094271,3,2261083.0,2252083.0,100.0,635.0,-79.2050351895861,-36.33770074592394,-64.52096428275621,-5.0,-5.0,202.70000000000005,-22.843824557075337,3.0,34.0
33,1970-01-01 00:38:00.083,1970-01-01 00:38:10.083,155.49276510500417,119.1577385932893,171.69245760952927,3.0,50.0,676.1666666666666,91.01540238869885,3,2290083.0,2280083.0,97.0,582.0,30.55678149739815,29.09479763901369,20.21528661226867,0.0,-25.0,-201.83333333333337,22.148651087756136,-3.0,-53.0
34,1970-01-01 00:38:52.083,1970-01-01 00:38:59.083,125.8729518204765,102.19589032832974,127.27922061357856,1.0,33.33333333333333,609.0,100.23782951744204,3,2339083.0,2332083.0,98.5,740.25,-29.619813284527666,-16.961848264959556,-44.41323699595071,-2.0,-16.66666666666667,-67.16666666666663,9.222427128743192,1.5,158.25
35,1970-01-01 00:39:00.083,1970-01-01 00:39:09.083,150.4487731200668,105.09519494249012,162.23162453726462,4.0,57.14285714285714,660.0,92.9033734563828,3,2349083.0,2340083.0,98.63636363636364,723.5454545454545,24.575821299590288,2.8993046141603855,34.95240392368606,3.0,23.80952380952381,51.0,-7.334456061059242,0.13636363636364024,-16.704545454545496
36,1970-01-01 00:39:38.889,1970-01-01 00:39:59.889,161.25135658344087,109.60345189211272,194.90767044936945,2.0,50.0,632.25,96.85924222328352,3,2399889.0,2378889.0,99.4,702.5,10.802583463374077,4.5082569496225915,32.676045912104826,-2.0,-7.142857142857139,-27.75,3.9558687669007213,0.7636363636363654,-21.045454545454504
37,1970-01-01 00:40:01.889,1970-01-01 00:40:28.889,111.4158875564881,93.03866028534756,115.3341653499504,6.0,46.15384615384615,737.7692307692307,82.59528839647713,3,2428889.0,2401889.0,102.58333333333333,680.4166666666666,-49.835469026952765,-16.564791606765155,-79.57350509941905,4.0,-3.8461538461538467,105.51923076923072,-14.263953826806386,3.183333333333323,-22.08333333333337
38,1970-01-01 00:40:37.889,1970-01-01 00:40:58.889,140.30181752208344,94.00212763549555,147.31496868953948,4.0,66.66666666666666,619.0,98.81083540320328,3,2458889.0,2437889.0,104.0,588.0,28.885929965595338,0.9634673501479938,31.980803339589087,-2.0,20.512820512820504,-118.76923076923072,16.215547006726155,1.4166666666666714,-92.41666666666663
39,1970-01-01 00:41:00.889,1970-01-01 00:41:25.889,170.16042850372534,172.24048802266472,183.65715989569364,4.0,50.0,741.25,84.87356388878604,3,2485889.0,2460889.0,98.0,952.0,29.858610981641903,78.23836038716917,36.342191206154155,0.0,-16.666666666666657,122.25,-13.937271514417247,-6.0,364.0
40,1970-01-01 00:41:42.889,1970-01-01 00:41:53.889,98.2700361249552,70.37755323965163,118.79393923933998,1.0,33.33333333333333,645.0,93.8064792771715,3,2513889.0,2502889.0,99.5,855.5,-71.89039237877014,-101.86293478301309,-64.86322065635366,-3.0,-16.66666666666667,-96.25,8.932915388385467,1.5,-96.5
41,1970-01-01 00:42:00.889,1970-01-01 00:42:26.889,137.81410404137625,130.24685187843286,142.08947245245926,8.0,66.66666666666666,690.3333333333334,90.00084237336192,3,2546889.0,2520889.0,95.0,651.6666666666666,39.54406791642106,59.86929863878123,23.295533213119285,7.0,33.33333333333333,45.33333333333337,-3.805636903809585,-4.5,-203.83333333333337
42,1970-01-01 00:42:32.889,1970-01-01 00:42:54.889,145.9585176989986,125.99841268841443,153.0616252073364,8.0,80.0,643.4,96.17530715330535,3,2574889.0,2552889.0,102.0,947.0,8.144413657622351,-4.248439190018431,10.97215275487713,0.0,13.333333333333343,-46.933333333333394,6.174464779943435,7.0,295.33333333333337
43,1970-01-01 00:43:03.889,1970-01-01 00:43:27.889,177.21335002919906,157.59435948934575,190.2241785242825,5.0,62.5,683.625,91.54708249191088,3,2607889.0,2583889.0,100.0,643.0,31.254832330200458,31.595946800931316,37.162553316946116,-3.0,-17.5,40.22500000000002,-4.628224661394469,-2.0,-304.0
44,1970-01-01 00:43:32.889,1970-01-01 00:43:58.889,151.53327467369445,144.0223748049047,155.55902773902616,6.0,60.0,738.0,84.2509275304121,3,2638889.0,2612889.0,74.25,687.1666666666666,-25.680075355504613,-13.571984684441048,-34.665150785256344,1.0,-2.5,54.375,-7.296154961498786,-25.75,44.16666666666663
45,1970-01-01 00:44:01.889,1970-01-01 00:44:27.917,104.96475598980832,78.48161336493814,108.31866567371172,5.0,45.45454545454545,597.1818181818181,101.9652164615884,3,2667917.0,2641889.0,77.33333333333333,763.5833333333334,-46.568518683886126,-65.54076143996656,-47.24036206531444,-1.0,-14.545454545454547,-140.81818181818187,17.7142889311763,3.0833333333333286,76.41666666666674
46,1970-01-01 00:44:33.968,1970-01-01 00:44:55.037,253.1110867232453,155.7954499406906,265.5460307450376,8.0,80.0,747.0,83.62203732506232,3,2695037.0,2673968.0,93.0,990.0,148.14633073343697,77.31383657575245,157.2273650713259,3.0,34.54545454545455,149.81818181818187,-18.343179136526075,15.666666666666671,226.41666666666663
47,1970-01-01 00:45:04.167,1970-01-01 00:45:04.167,,,,0.0,0.0,635.0,94.48818897637796,3,2704167.0,2704167.0,97.33333333333333,792.6666666666666,,,,-8.0,-80.0,-112.0,10.866151651315633,4.333333333333329,-197.33333333333337
48,1970-01-01 00:51:35.887,1970-01-01 00:51:35.887,,,,0.0,0.0,590.0,101.69491525423727,3,3095887.0,3095887.0,98.5,788.5,,,,0.0,0.0,-45.0,7.2067262778593175,1.1666666666666714,-4.166666666666629
49,1970-01-01 00:52:17.887,1970-01-01 00:52:28.887,157.78783223049868,93.10324530173096,170.39953051578516,5.0,62.5,655.75,93.10921197543138,3,3148887.0,3137887.0,101.0,511.0,,,,5.0,62.5,65.75,-8.585703278805894,2.5,-277.5
50,1970-01-01 00:52:41.887,1970-01-01 00:52:59.887,168.0,118.79393923933998,,1.0,50.0,849.0,71.37002711052267,3,3179887.0,3161887.0,103.0,696.0,10.21216776950132,25.690693937609012,,-4.0,-12.5,193.25,-21.739184864908708,2.0,185.0
51,1970-01-01 00:53:06.887,1970-01-01 00:53:29.887,186.3413087142337,129.68003029152274,194.6033066771913,9.0,69.23076923076923,638.9230769230769,96.83610413364552,3,3209887.0,3186887.0,100.28571428571429,657.7142857142857,18.34130871423369,10.886091052182763,,8.0,19.230769230769226,-210.0769230769231,25.46607702312285,-2.714285714285708,-38.285714285714334
52,1970-01-01 00:53:31.887,1970-01-01 00:53:39.887,86.95688586880283,70.0985021237972,90.3142661303665,1.0,20.0,810.6,74.42487187227326,3,3219887.0,3211887.0,92.57142857142857,751.1428571428571,-99.38442284543086,-59.58152816772554,-104.28904054682481,-8.0,-49.230769230769226,171.67692307692312,-22.411232261372263,-7.714285714285722,93.42857142857144
53,1970-01-01 00:54:14.887,1970-01-01 00:54:29.887,160.6376183975735,119.56146722269864,169.79399282660148,6.0,60.0,775.5,79.30738646392527,3,3269887.0,3254887.0,94.25,744.75,73.68073252877068,49.462965098901435,79.47972669623498,5.0,40.0,-35.10000000000002,4.882514591652011,1.6785714285714306,-6.39285714285711
54,1970-01-01 00:54:30.887,1970-01-01 00:54:40.887,113.96198196474704,103.08734160894828,123.34639570467122,3.0,75.0,720.5,84.5402257343906,3,3280887.0,3270887.0,95.5,744.3333333333334,-46.675636432826465,-16.47412561375036,-46.44759712193026,-3.0,15.0,-55.0,5.232839270465334,1.25,-0.41666666666662877
55,1970-01-01 00:55:39.917,1970-01-01 00:55:55.937,204.35385976291224,198.4951720655526,84.14570696119915,2.0,66.66666666666666,803.3333333333334,78.16740704329744,3,3355937.0,3339917.0,99.0,918.0,90.3918777981652,95.40783045660432,-39.20068874347207,-1.0,-8.333333333333343,82.83333333333337,-6.372818691093158,3.5,173.66666666666663
56,1970-01-01 00:56:20.937,1970-01-01 00:56:22.937,108.020831324333,73.01369734508724,137.88582233137677,2.0,66.66666666666666,635.0,95.30504294267924,3,3382937.0,3380937.0,102.33333333333333,625.3333333333334,-96.33302843857923,-125.48147472046536,53.74011537017762,0.0,0.0,-168.33333333333337,17.13763589938179,3.3333333333333286,-292.66666666666663
57,1970-01-01 00:56:41.937,1970-01-01 00:56:41.937,,,,0.0,0.0,667.0,89.95502248875562,3,3401937.0,3401937.0,101.75,665.0,,,,-2.0,-66.66666666666666,32.0,-5.350020453923619,-0.5833333333333286,39.66666666666663
58,1970-01-01 01:03:02.586,1970-01-01 01:03:19.586,351.0,248.19448019647817,,1.0,50.0,769.5,82.25108225108225,3,3799586.0,3782586.0,97.0,694.5,,,,1.0,50.0,102.5,-7.703940237673365,-4.75,29.5
59,1970-01-01 01:03:48.586,1970-01-01 01:03:51.586,259.0,183.1406563273158,,1.0,50.0,769.5,80.24541156840934,3,3831586.0,3828586.0,102.8,716.0,-92.0,-65.05382386916236,,0.0,0.0,0.0,-2.005670682672914,5.799999999999997,21.5
60,1970-01-01 01:04:17.586,1970-01-01 01:04:18.586,149.0,105.35891039679558,,1.0,50.0,680.5,89.24004983279785,3,3858586.0,3857586.0,100.0,907.0,-110.0,-77.78174593052023,,0.0,0.0,-89.0,8.994638264388513,-2.799999999999997,191.0
61,1970-01-01 01:07:30.566,1970-01-01 01:07:42.566,200.1611850484504,129.06122578063483,230.98484798791455,2.0,40.0,659.6,93.32442681007412,3,4062566.0,4050566.0,98.4,641.8,51.16118504845039,23.70231538383925,,1.0,-10.0,-20.899999999999977,4.084376977276264,-1.5999999999999943,-265.20000000000005
62,1970-01-01 01:09:41.566,1970-01-01 01:09:59.566,181.56725108528428,148.69895015694556,192.56038014087943,6.0,60.0,615.4,101.7260001257042,3,4199566.0,4181566.0,100.0,949.0,-18.59393396316611,19.63772437631073,-38.42446784703512,4.0,20.0,-44.200000000000045,8.401573315630088,1.5999999999999943,307.20000000000005
63,1970-01-01 01:10:09.566,1970-01-01 01:10:25.566,160.8947637432617,103.06726498317065,171.6628235815781,5.0,55.55555555555556,609.8888888888889,100.43650845543236,3,4225566.0,4209566.0,97.0,524.0,-20.672487342022578,-45.63168517377491,-20.897556559301336,-1.0,-4.444444444444443,-5.511111111111063,-1.2894916702718433,-3.0,-425.0
64,1970-01-01 01:10:33.566,1970-01-01 01:10:57.566,72.8268494444185,49.66387016735607,83.91414263003188,2.0,40.0,654.0,92.16164938874304,3,4257566.0,4233566.0,92.0,643.0,-88.0679142988432,-53.40339481581457,-87.74868095154622,-3.0,-15.555555555555557,44.111111111111086,-8.274859066689316,-5.0,119.0
65,1970-01-01 01:11:27.274,1970-01-01 01:11:27.274,,,,0.0,0.0,535.0,112.14953271028035,3,4287274.0,4287274.0,95.0,926.0,,,,-2.0,-40.0,-119.0,19.98788332153731,3.0,283.0
66,1970-01-01 01:13:31.730,1970-01-01 01:13:58.730,203.04898150172752,135.9748213706627,208.88048933188907,13.0,68.42105263157895,716.5263157894736,86.59027245921308,3,4438730.0,4411730.0,98.5,794.0,,,,13.0,68.42105263157895,181.52631578947364,-25.559260251067272,3.5,-132.0
67,1970-01-01 01:14:05.730,1970-01-01 01:14:26.587,212.05726989255925,133.81009998181324,228.14062079590929,5.0,62.5,703.5,87.84972634749548,3,4466587.0,4445730.0,92.0,544.4,9.008288390831723,-2.164721388849472,19.26013146402022,-8.0,-5.921052631578945,-13.026315789473642,1.259453888282394,-6.5,-249.60000000000002
68,1970-01-01 01:14:35.587,1970-01-01 01:14:59.587,193.93039988614476,142.57973959457613,209.46189561418015,4.0,50.0,632.875,98.53705136077248,3,4499587.0,4475587.0,96.2,756.4,-18.126870006414492,8.769639612762887,-18.678725181729135,-1.0,-12.5,-70.625,10.687325013277004,4.200000000000003,212.0
69,1970-01-01 01:15:07.587,1970-01-01 01:15:07.587,,,,0.0,0.0,852.0,70.4225352112676,3,4507587.0,4507587.0,96.0,875.5,,,,-4.0,-50.0,219.125,-28.11451614950488,-0.20000000000000284,119.10000000000002
70,1970-01-01 01:16:14.587,1970-01-01 01:16:26.587,210.5103916674899,170.17417547912493,223.30532429197217,6.0,66.66666666666666,766.0,82.1263813853836,3,4586587.0,4574587.0,96.0,955.0,,,,6.0,66.66666666666666,-86.0,11.703846174115995,0.0,79.5
71,1970-01-01 01:16:31.587,1970-01-01 01:16:32.587,57.0,40.30508652763321,,1.0,50.0,683.5,87.93635817823142,3,4592587.0,4591587.0,100.2,740.4,-153.5103916674899,-129.86908895149173,,-5.0,-16.666666666666657,-82.5,5.80997679284782,4.200000000000003,-214.60000000000002
72,1970-01-01 01:17:05.921,1970-01-01 01:17:16.921,180.5103875127412,114.5786535840898,193.4432364139044,5.0,62.5,756.375,81.03090856576958,3,4636921.0,4625921.0,94.66666666666667,863.6666666666666,123.5103875127412,74.2735670564566,,4.0,12.5,72.875,-6.905449612461837,-5.533333333333331,123.26666666666665
73,1970-01-01 01:28:22.514,1970-01-01 01:28:24.514,31.0,21.920310216782973,,0.0,0.0,634.5,94.61911271281222,3,5304514.0,5302514.0,97.0,733.25,-149.5103875127412,-92.65834336730683,,-5.0,-62.5,-121.875,13.588204147042646,2.3333333333333286,-130.41666666666663
74,1970-01-01 01:28:38.514,1970-01-01 01:28:38.514,,,,0.0,0.0,926.0,64.79481641468682,3,5318514.0,5318514.0,86.5,668.0,,,,0.0,0.0,291.5,-29.824296298125404,-10.5,-65.25
75,1970-01-01 01:29:01.514,1970-01-01 01:29:21.514,179.27353401994395,121.92456684360212,190.14738435691876,8.0,80.0,674.6,91.38002401324296,3,5361514.0,5341514.0,86.375,702.875,,,,8.0,80.0,-251.39999999999998,26.58520759855614,-0.125,34.875
76,1970-01-01 01:29:31.514,1970-01-01 01:29:57.514,134.1573702783414,111.3980849625941,138.46412634944218,9.0,56.25,650.75,94.7756797472153,3,5397514.0,5371514.0,87.22222222222223,661.8888888888889,-45.11616374160255,-10.526481881008024,-51.68325800747658,1.0,-23.75,-23.850000000000023,3.3956557339723474,0.8472222222222285,-40.986111111111086
77,1970-01-01 01:30:02.514,1970-01-01 01:30:26.514,189.1120699479544,144.58052350775944,200.99249275248357,5.0,55.55555555555556,725.5555555555555,85.64414485704076,3,5426514.0,5402514.0,87.75,755.5,54.95469966961301,33.18243854516534,62.52836640304139,-4.0,-0.6944444444444429,74.80555555555554,-9.13153489017455,0.5277777777777715,93.61111111111109
78,1970-01-01 01:30:35.514,1970-01-01 01:30:53.514,202.32276194239736,131.32529586234838,266.5792565073284,2.0,66.66666666666666,835.6666666666666,72.9875700141741,3,5453514.0,5435514.0,93.0,505.0,13.210691994442954,-13.255227645411054,65.58676375484484,-3.0,11.1111111111111,110.11111111111109,-12.656574842866661,5.25,-250.5
79,1970-01-01 01:31:16.831,1970-01-01 01:31:28.831,183.167500756366,142.6896398948898,209.42142520127527,2.0,50.0,720.5,86.24245108836459,3,5488831.0,5476831.0,88.7,547.1,-19.155261186031368,11.364344032541425,-57.15783130605314,0.0,-16.666666666666657,-115.16666666666663,13.254881074190493,-4.299999999999997,42.10000000000002
80,1970-01-01 01:33:08.831,1970-01-01 01:33:08.831,,,,0.0,0.0,533.0,112.5703564727955,3,5588831.0,5588831.0,87.0,633.0,,,,-2.0,-50.0,-187.5,26.327905384430906,-1.7000000000000028,85.89999999999998
81,1970-01-01 01:42:24.754,1970-01-01 01:42:24.754,,,,0.0,0.0,797.0,75.28230865746549,3,6144754.0,6144754.0,82.46153846153847,581.2307692307693,,,,0.0,0.0,264.0,-37.28804781533,-4.538461538461533,-51.76923076923072
82,1970-01-01 01:42:37.754,1970-01-01 01:42:54.754,294.0,207.88939366884497,,1.0,50.0,705.0,88.97470846584885,3,6174754.0,6157754.0,83.5,537.0,,,,1.0,50.0,-92.0,13.692399808383357,1.038461538461533,-44.23076923076928
83,1970-01-01 01:43:12.746,1970-01-01 01:43:12.746,,,,0.0,0.0,913.0,65.71741511500548,3,6192746.0,6192746.0,87.0,513.0,,,,-1.0,-50.0,208.0,-23.25729335084337,3.5,-24.0
84,1970-01-01 01:45:00.211,1970-01-01 01:45:24.211,218.67384388627733,115.87622707009406,252.1062937201952,4.0,80.0,683.6,89.81352142282138,3,6324211.0,6300211.0,89.0,513.0,,,,4.0,80.0,-229.39999999999998,24.0961063078159,2.0,0.0
85,1970-01-01 01:45:35.211,1970-01-01 01:45:35.211,,,,0.0,0.0,657.0,91.324200913242,3,6335211.0,6335211.0,87.5,583.6666666666666,,,,-4.0,-80.0,-26.600000000000023,1.510679490420614,-1.5,70.66666666666663
86,1970-01-01 01:47:28.565,1970-01-01 01:47:28.565,,,,0.0,0.0,593.0,101.18043844856662,3,6448565.0,6448565.0,84.75,694.5,,,,0.0,0.0,-64.0,9.856237535324624,-2.75,110.83333333333337
87,1970-01-01 01:47:36.565,1970-01-01 01:47:55.565,349.80899550087804,206.65026816661364,427.0191252547517,2.0,50.0,693.5,91.34294533591716,3,6475565.0,6456565.0,85.33333333333333,531.3333333333334,,,,2.0,50.0,100.5,-9.837493112649454,0.5833333333333286,-163.16666666666663
88,1970-01-01 01:49:16.565,1970-01-01 01:49:18.565,102.0,72.12489168102785,,1.0,50.0,618.0,97.75310223740718,3,6558565.0,6556565.0,89.5,508.0,-247.80899550087804,-134.5253764855858,,-1.0,0.0,-75.5,6.410156901490012,4.166666666666671,-23.33333333333337
89,1970-01-01 01:49:56.565,1970-01-01 01:49:56.565,,,,0.0,0.0,730.0,82.19178082191782,3,6596565.0,6596565.0,93.0,837.5,,,,-1.0,-50.0,112.0,-15.56132141548936,3.5,329.5
90,1970-01-01 01:50:04.565,1970-01-01 01:50:20.565,129.50096524736796,89.61212715549907,161.92745289171938,2.0,66.66666666666666,588.3333333333334,103.51027055976463,3,6620565.0,6604565.0,86.55555555555556,597.5555555555555,,,,2.0,66.66666666666666,-141.66666666666663,21.318489737846818,-6.444444444444443,-239.94444444444446
91,1970-01-01 01:53:24.691,1970-01-01 01:53:24.691,,,,0.0,0.0,770.0,77.92207792207792,3,6804691.0,6804691.0,88.33333333333333,742.0,,,,-2.0,-66.66666666666666,181.66666666666663,-25.588192637686717,1.7777777777777715,144.44444444444446
92,1970-01-01 01:53:44.691,1970-01-01 01:53:56.691,186.8626946896214,138.28077027761825,199.11772062442523,4.0,57.14285714285714,633.7142857142857,98.32659159313695,3,6836691.0,6824691.0,88.0,831.0,,,,4.0,57.14285714285714,-136.28571428571433,20.404513671059036,-0.3333333333333286,89.0
93,1970-01-01 01:54:52.973,1970-01-01 01:54:52.973,,,,0.0,0.0,774.0,77.51937984496124,3,6892973.0,6892973.0,84.0,695.0,,,,-4.0,-57.14285714285714,140.28571428571433,-20.807211748175718,-4.0,-136.0
94,1970-01-01 01:56:37.220,1970-01-01 01:56:42.220,330.0,233.3452377915607,,1.0,50.0,768.0,81.9055846171074,3,7002220.0,6997220.0,88.71428571428571,741.5714285714286,,,,1.0,50.0,-6.0,4.386204772146158,4.714285714285708,46.571428571428555
95,1970-01-01 02:02:52.298,1970-01-01 02:02:53.298,272.0,192.3330444827409,,1.0,50.0,653.0,96.04989299188796,3,7373298.0,7372298.0,94.66666666666667,607.6666666666666,-58.0,-41.0121933088198,,0.0,0.0,-115.0,14.144308374780564,5.952380952380963,-133.90476190476193
96,1970-01-01 02:03:03.298,1970-01-01 02:03:28.298,313.1932310890515,183.32848478437097,439.8204178980326,2.0,66.66666666666666,673.6666666666666,93.17385691331454,3,7408298.0,7383298.0,89.0,711.1818181818181,41.193231089051494,-9.004559698369917,,1.0,16.666666666666657,20.66666666666663,-2.8760360785734207,-5.666666666666671,103.5151515151515
97,1970-01-01 02:03:30.298,1970-01-01 02:03:56.298,190.05453762730127,132.96638900887928,199.25415474167204,10.0,83.33333333333334,729.6666666666666,84.72333615474798,3,7436298.0,7410298.0,86.33333333333333,673.6666666666666,-123.13869346175022,-50.362095775491696,-240.56626315636055,8.0,16.666666666666686,56.0,-8.450520758566554,-2.6666666666666714,-37.5151515151515
